city,city_encoded,station,lat,lon,timestamp,pm25,NO2,SO2,CO,PM10,road_density,temperature,humidity,wind_speed,wind_deg,hour,day_of_year,month,date,cluster,zone,aqi_category,aqi_color
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 13:00:00,41.16,13.01,4.33,0.99,94.30114787084698,7,31.9,42,5.85,147,13,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 13:00:00,45.06,13.01,4.33,0.99,94.30114787084698,6,31.9,42,5.85,147,13,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 13:00:00,45.01,13.01,4.33,0.99,94.30114787084698,6,31.9,42,5.85,147,13,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 13:00:00,37.09,13.01,4.33,0.99,94.30114787084698,5,31.9,42,5.85,147,13,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 14:00:00,38.19,12.91,3.7,0.86,94.30114787084698,8,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 14:00:00,36.47,12.91,3.7,0.86,94.30114787084698,7,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 14:00:00,31.39,12.91,3.7,0.86,94.30114787084698,8,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 14:00:00,29.67,12.91,3.7,0.86,94.30114787084698,7,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 14:00:00,30.16,12.91,3.7,0.86,94.30114787084698,9,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 14:00:00,28.34,12.91,3.7,0.86,94.30114787084698,6,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 14:00:00,29.74,12.91,3.7,0.86,94.30114787084698,7,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 14:00:00,26.45,12.91,3.7,0.86,94.30114787084698,6,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 14:00:00,25.78,12.91,3.7,0.86,94.30114787084698,6,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 14:00:00,22.32,12.91,3.7,0.86,94.30114787084698,5,31.4,47,5.8,148,14,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 15:00:00,32.41,12.45,5.55,0.92,94.30114787084698,8,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 15:00:00,27.41,12.45,5.55,0.92,94.30114787084698,7,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 15:00:00,28.83,12.45,5.55,0.92,94.30114787084698,8,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 15:00:00,24.54,12.45,5.55,0.92,94.30114787084698,7,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 15:00:00,27.53,12.45,5.55,0.92,94.30114787084698,9,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 15:00:00,24.6,12.45,5.55,0.92,94.30114787084698,6,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 15:00:00,27.15,12.45,5.55,0.92,94.30114787084698,7,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 15:00:00,25.8,12.45,5.55,0.92,94.30114787084698,6,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 15:00:00,23.71,12.45,5.55,0.92,94.30114787084698,6,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 15:00:00,19.86,12.45,5.55,0.92,94.30114787084698,5,30.6,52,5.63,147,15,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 16:00:00,36.48,12.92,4.89,0.93,94.30114787084698,8,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 16:00:00,31.66,12.92,4.89,0.93,94.30114787084698,7,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 16:00:00,31.29,12.92,4.89,0.93,94.30114787084698,8,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 16:00:00,33.16,12.92,4.89,0.93,94.30114787084698,7,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 16:00:00,29.9,12.92,4.89,0.93,94.30114787084698,9,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 16:00:00,28.56,12.92,4.89,0.93,94.30114787084698,6,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 16:00:00,27.55,12.92,4.89,0.93,94.30114787084698,7,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 16:00:00,26.98,12.92,4.89,0.93,94.30114787084698,6,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 16:00:00,27.22,12.92,4.89,0.93,94.30114787084698,6,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 16:00:00,22.7,12.92,4.89,0.93,94.30114787084698,5,29.6,56,5.08,148,16,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 17:00:00,52.54,12.71,5.26,0.62,94.30114787084698,8,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 17:00:00,46.99,12.71,5.26,0.62,94.30114787084698,7,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 17:00:00,41.26,12.71,5.26,0.62,94.30114787084698,8,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 17:00:00,39.64,12.71,5.26,0.62,94.30114787084698,7,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 17:00:00,41.73,12.71,5.26,0.62,94.30114787084698,9,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 17:00:00,43.95,12.71,5.26,0.62,94.30114787084698,6,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 17:00:00,42.13,12.71,5.26,0.62,94.30114787084698,7,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 17:00:00,37.31,12.71,5.26,0.62,94.30114787084698,6,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 17:00:00,39.4,12.71,5.26,0.62,94.30114787084698,6,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 17:00:00,33.75,12.71,5.26,0.62,94.30114787084698,5,28.1,73,4.92,142,17,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 18:00:00,83.21,14.09,5.74,0.83,94.30114787084698,8,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 18:00:00,74.8,14.09,5.74,0.83,94.30114787084698,7,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Velachery,12.9815,80.218,2019-03-27 18:00:00,76.16,14.09,5.74,0.83,94.30114787084698,8,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Alandur,12.999,80.2009,2019-03-27 18:00:00,66.93,14.09,5.74,0.83,94.30114787084698,7,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 18:00:00,66.33,14.09,5.74,0.83,94.30114787084698,9,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 18:00:00,62.19,14.09,5.74,0.83,94.30114787084698,6,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 18:00:00,65.42,14.09,5.74,0.83,94.30114787084698,7,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 18:00:00,65.17,14.09,5.74,0.83,94.30114787084698,6,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 18:00:00,62.52,14.09,5.74,0.83,94.30114787084698,6,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Moderate,yellow
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 18:00:00,51.71,14.09,5.74,0.83,94.30114787084698,5,27.2,77,4.3,144,18,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 19:00:00,58.12,14.21,6.16,1.14,94.30114787084698,8,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 19:00:00,55.39,14.21,6.16,1.14,94.30114787084698,7,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 19:00:00,51.79,14.21,6.16,1.14,94.30114787084698,8,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 19:00:00,48.43,14.21,6.16,1.14,94.30114787084698,7,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 19:00:00,47.42,14.21,6.16,1.14,94.30114787084698,9,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 19:00:00,47.71,14.21,6.16,1.14,94.30114787084698,6,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 19:00:00,45.67,14.21,6.16,1.14,94.30114787084698,7,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 19:00:00,42.35,14.21,6.16,1.14,94.30114787084698,6,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 19:00:00,43.55,14.21,6.16,1.14,94.30114787084698,6,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 19:00:00,36.53,14.21,6.16,1.14,94.30114787084698,5,26.9,79,4.0,143,19,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 20:00:00,52.01,14.94,6.11,1.26,94.30114787084698,8,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 20:00:00,41.01,14.94,6.11,1.26,94.30114787084698,7,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 20:00:00,43.31,14.94,6.11,1.26,94.30114787084698,8,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 20:00:00,39.48,14.94,6.11,1.26,94.30114787084698,7,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 20:00:00,38.1,14.94,6.11,1.26,94.30114787084698,9,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 20:00:00,40.85,14.94,6.11,1.26,94.30114787084698,6,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 20:00:00,38.46,14.94,6.11,1.26,94.30114787084698,7,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 20:00:00,35.8,14.94,6.11,1.26,94.30114787084698,6,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 20:00:00,37.34,14.94,6.11,1.26,94.30114787084698,6,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 20:00:00,33.57,14.94,6.11,1.26,94.30114787084698,5,26.7,80,3.7,142,20,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 21:00:00,50.76,14.48,7.21,1.33,94.30114787084698,8,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 21:00:00,41.28,14.48,7.21,1.33,94.30114787084698,7,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 21:00:00,45.94,14.48,7.21,1.33,94.30114787084698,8,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 21:00:00,46.14,14.48,7.21,1.33,94.30114787084698,7,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 21:00:00,43.6,14.48,7.21,1.33,94.30114787084698,9,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 21:00:00,44.73,14.48,7.21,1.33,94.30114787084698,6,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 21:00:00,38.99,14.48,7.21,1.33,94.30114787084698,7,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 21:00:00,38.7,14.48,7.21,1.33,94.30114787084698,6,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 21:00:00,37.06,14.48,7.21,1.33,94.30114787084698,6,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 21:00:00,35.11,14.48,7.21,1.33,94.30114787084698,5,26.5,82,3.61,138,21,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 22:00:00,44.77,14.23,7.98,1.33,94.30114787084698,8,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 22:00:00,41.04,14.23,7.98,1.33,94.30114787084698,7,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 22:00:00,40.68,14.23,7.98,1.33,94.30114787084698,8,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 22:00:00,38.11,14.23,7.98,1.33,94.30114787084698,7,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 22:00:00,35.64,14.23,7.98,1.33,94.30114787084698,9,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 22:00:00,33.22,14.23,7.98,1.33,94.30114787084698,6,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 22:00:00,33.14,14.23,7.98,1.33,94.30114787084698,7,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 22:00:00,32.77,14.23,7.98,1.33,94.30114787084698,6,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 22:00:00,30.56,14.23,7.98,1.33,94.30114787084698,6,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 22:00:00,26.99,14.23,7.98,1.33,94.30114787084698,5,26.2,85,3.28,142,22,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-27 23:00:00,46.18,13.45,7.58,1.38,94.30114787084698,8,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-27 23:00:00,43.41,13.45,7.58,1.38,94.30114787084698,7,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-27 23:00:00,40.34,13.45,7.58,1.38,94.30114787084698,8,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-27 23:00:00,38.62,13.45,7.58,1.38,94.30114787084698,7,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-27 23:00:00,37.67,13.45,7.58,1.38,94.30114787084698,9,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-27 23:00:00,35.41,13.45,7.58,1.38,94.30114787084698,6,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-27 23:00:00,35.62,13.45,7.58,1.38,94.30114787084698,7,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-27 23:00:00,34.0,13.45,7.58,1.38,94.30114787084698,6,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-27 23:00:00,32.13,13.45,7.58,1.38,94.30114787084698,6,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-27 23:00:00,29.37,13.45,7.58,1.38,94.30114787084698,5,25.9,86,2.92,149,23,86,3,2019-03-27,1,Low,Good,darkgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-28 00:00:00,74.06,12.6,7.1,1.06,94.30114787084698,8,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Moderate,yellow
Chennai,1,Perungudi,12.9632,80.2376,2019-03-28 00:00:00,67.53,12.6,7.1,1.06,94.30114787084698,7,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Moderate,yellow
Chennai,1,Velachery,12.9815,80.218,2019-03-28 00:00:00,67.92,12.6,7.1,1.06,94.30114787084698,8,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Moderate,yellow
Chennai,1,Alandur,12.999,80.2009,2019-03-28 00:00:00,56.51,12.6,7.1,1.06,94.30114787084698,7,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-28 00:00:00,64.33,12.6,7.1,1.06,94.30114787084698,9,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Moderate,yellow
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-28 00:00:00,59.21,12.6,7.1,1.06,94.30114787084698,6,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-28 00:00:00,53.38,12.6,7.1,1.06,94.30114787084698,7,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-28 00:00:00,53.68,12.6,7.1,1.06,94.30114787084698,6,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-28 00:00:00,47.48,12.6,7.1,1.06,94.30114787084698,6,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-28 00:00:00,44.87,12.6,7.1,1.06,94.30114787084698,5,24.9,90,1.75,156,0,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-28 01:00:00,56.23,12.39,7.48,0.79,94.30114787084698,8,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-28 01:00:00,43.97,12.39,7.48,0.79,94.30114787084698,7,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-28 01:00:00,45.93,12.39,7.48,0.79,94.30114787084698,8,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-28 01:00:00,42.01,12.39,7.48,0.79,94.30114787084698,7,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-28 01:00:00,41.46,12.39,7.48,0.79,94.30114787084698,9,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-28 01:00:00,41.34,12.39,7.48,0.79,94.30114787084698,6,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-28 01:00:00,35.25,12.39,7.48,0.79,94.30114787084698,7,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-28 01:00:00,40.62,12.39,7.48,0.79,94.30114787084698,6,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-28 01:00:00,36.27,12.39,7.48,0.79,94.30114787084698,6,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-28 01:00:00,33.11,12.39,7.48,0.79,94.30114787084698,5,23.8,94,2.0,183,1,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Manali,13.1653,80.2617,2019-03-28 02:00:00,31.41,11.51,7.59,0.65,94.30114787084698,8,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Satisfactory,lightgreen
Chennai,1,Perungudi,12.9632,80.2376,2019-03-28 02:00:00,26.03,11.51,7.59,0.65,94.30114787084698,7,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Velachery,12.9815,80.218,2019-03-28 02:00:00,26.79,11.51,7.59,0.65,94.30114787084698,8,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Alandur,12.999,80.2009,2019-03-28 02:00:00,24.83,11.51,7.59,0.65,94.30114787084698,7,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Nungambakkam,13.0569,80.2425,2019-03-28 02:00:00,25.42,11.51,7.59,0.65,94.30114787084698,9,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Kodungaiyur,13.1312,80.2476,2019-03-28 02:00:00,23.8,11.51,7.59,0.65,94.30114787084698,6,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Royapuram,13.1121,80.2948,2019-03-28 02:00:00,22.12,11.51,7.59,0.65,94.30114787084698,7,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Ambattur,13.0982,80.1599,2019-03-28 02:00:00,23.0,11.51,7.59,0.65,94.30114787084698,6,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Adyar,13.0012,80.2565,2019-03-28 02:00:00,21.31,11.51,7.59,0.65,94.30114787084698,6,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
Chennai,1,Tambaram,12.9249,80.1,2019-03-28 02:00:00,18.3,11.51,7.59,0.65,94.30114787084698,5,23.9,95,1.44,214,2,87,3,2019-03-28,1,Low,Good,darkgreen
